,RA,DEC,Region,F115,F150,F200,F277,F356,F410,F444,F606,F814,F105,F125,F140,F160,F115_ERROR,F150_ERROR,F200_ERROR,F277_ERROR,F356_ERROR,F410_ERROR,F444_ERROR,F606_ERROR,F814_ERROR,F105_ERROR,F125_ERROR,F140_ERROR,F160_ERROR,Pointing,Object,Former_Names,X,Y,PHOTOM_RED_SHIFT,Min_Chi2,Lowest_Chi2,Lowest_Chi2_Z,EW,EW277,Area,Shape,Spikes,Dust,Blue,Pure Shape,Tier,ZEEL,Cont,Spike,mass,restU,restB
355,214.75924612394772,52.75251629871667,2,49.76179689985769,50.87656560884033,47.25378011575684,48.718402845294015,87.81571312483779,87.06413788285705,64.84871416573618,-0.6202134998215149,1.6936616324246174,0.0,39.27828567679525,72.48422883889978,51.27710559043457,4.408163778231575,5.678664908615929,4.407401140176899,4.294869577995049,4.06699732771972,9.110686760722645,5.98395611400361,5.414326444677908,8.593736890142122,11862358155881.207,11.789565674120313,23.31585343752712,10.492005553890591,4,nircam4-40120,-1,6651.488,1151.4374,6.760000000000011,2.4426468565717543,"[2.4426468565717543, 2.746885725342803, 2.82502374302656, 3.6004027059909323, 4.024771998348644, 4.436842180667504, 5.421487462925931, 5.842390322751418, 6.794221576976584, 7.458927640828181]","[6.760000000000011, 6.730000000000011, 6.790000000000012, 6.820000000000012, 6.700000000000011, 6.850000000000012, 6.880000000000012, 6.670000000000011, 6.910000000000013, 6.64000000000001]",5305.632631660319,,Top,s356s410-bc-nd,s356s410,nd,bc,s356s410-nd,1B,"[6.6, 6.8]",52.291851927097014,"[356.0, 410.0, 444.0]",,34.90959,45.288086
377,214.90259315152701,52.89041921268432,2,13.402184524975766,16.61818319053336,15.13101528953341,16.40398592628514,36.03416604919282,15.435853758294886,19.86250383891174,4.463402807656747,2.879387338580426,0.0,19.017765656932315,50.59127485077905,9.470382027324822,2.247436248969899,2.984445399711132,2.533221682499157,1.9235028180686,1.4336860747490228,4.721633570017872,2.7561409141824718,3.4876760150791313,4.537067626324526,11698536918226.291,4.6879467977591345,7.496370498948919,4.2617858818406855,5,nircam5-43135,-1,7890.454,4771.4263,6.64000000000001,29.81198886452777,"[29.81198886452777, 30.44342541465901, 30.445708304813543, 31.46088032326834, 32.25046066863243, 32.80535801275656, 32.96025377639046, 33.14079171187636, 33.423409275453054, 33.69362600335604]","[6.64000000000001, 6.670000000000011, 6.61000000000001, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.700000000000011, 6.490000000000009, 6.460000000000009, 6.430000000000009]",9624.135800316417,110.72770716897816,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",16.142287754755717,"[356.0, 410.0, 444.0]",,9.269962,11.7733965
389,214.968698951703,52.929650018513414,1,21.08055060150924,80.6695670643244,78.44421535287076,61.81209173775947,63.18714634215496,52.48011416080689,108.69660305315128,-8.00128436907334,11.774716305757822,4.862168297189594,43.6220477630146,80.15110768345077,78.53993523044589,3.744819132493685,6.406851178193645,5.203022584253655,4.177149666739923,2.7329726052697136,6.985790420604776,6.400607802910905,6.3610824240702115,7.3007597477278665,17.043698636586406,10.493880953815827,14.147156882069279,10.135914230744877,5,nircam5-44441,-1,1204.8829,4178.035,8.950000000000001,7.448166507434702,"[7.448166507434702, 7.451668095924649, 7.8962421182692495, 7.962212527149436, 8.822467313082589, 8.86588823979094, 9.853794509873302, 10.143400663920017, 10.899409239178018, 11.715250492808083]","[8.950000000000001, 8.920000000000002, 8.98, 8.890000000000002, 9.01, 8.860000000000003, 8.830000000000004, 9.04, 8.800000000000004, 9.069999999999999]",6324.837473640972,,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",67.3186269315833,"[356.0, 410.0, 444.0]",,27.085775,69.730995
416,214.98905391751302,52.91964850552586,1,159.6365342821977,151.41919476500652,162.57189463005568,179.8021943421752,342.1608620105833,221.7221973126056,180.86279551490435,20.127842038410364,12.003430703704694,158.75178341016252,140.8596738513461,92.963895828618,101.87143359349477,7.914930180870375,10.639010758687538,8.866809455275192,7.935355779997388,6.065403209105204,13.043864874247529,14.59789655529507,12.524146211807132,14.571379834273413,39.22743966386482,23.518373678573226,40.50586151244126,20.248296049477165,5,nircam5-48179,-1,1163.7223,2278.7773,6.670000000000011,22.34968436805965,"[22.34968436805965, 25.03254175154472, 25.679055364932914, 29.58176912762679, 33.178532928931226, 33.78662460016592, 37.188727882374856, 39.22360827389756, 40.37652665337708, 41.32091686959544]","[6.670000000000011, 6.700000000000011, 6.64000000000001, 6.61000000000001, 6.730000000000011, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009]",7373.175301259854,147.45320279440128,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",176.00246847449083,"[356.0, 410.0, 444.0]",,135.34961,160.04243
515,214.88208059627772,52.84434881038372,1,39.155027001021246,42.36793323639126,41.06458650033678,42.464060783082864,88.36093213018484,52.27130377135601,41.367693795754484,4.9964190030988425,16.98154258181453,0.0,29.092037789166334,37.428790393203116,24.369113667992416,4.670307824188989,5.651147403386067,4.470542720007685,3.159969138239993,3.207592557593135,6.138782304956652,4.463053903497238,6.1049693013665465,7.4728788414956,22636998792040.375,9.89057604883887,15.004086234771675,9.179647469905994,6,nircam6-58955,5769,2903.6184,1848.095,6.670000000000011,17.260700325194637,"[17.260700325194637, 18.710220751610468, 19.457029504837497, 22.361148515414108, 24.91422199621307, 25.69031026283367, 28.46911597663525, 30.183288638530957, 31.1154387883392, 31.867116870073122]","[6.670000000000011, 6.700000000000011, 6.64000000000001, 6.61000000000001, 6.730000000000011, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009]",8195.966966650583,,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",43.11510084799044,"[356.0, 410.0, 444.0]",,28.589905,35.55699
522,214.88299586694043,52.84041650810373,1,77.37034305356053,100.17750037728871,91.12617619592052,88.37916960449303,94.68295442711886,93.06835594755691,210.29674599489098,-2.450621478137936,2.7248990252318475,0.0,75.75387835976127,93.42562324236862,100.08852953509148,3.851755368453857,4.601237961476036,3.505179638279723,2.9466010330310666,2.7453733653253485,4.157041179153875,3.262560070115251,4.2668771724582095,4.703797871851456,15362302183280.225,6.757067149531635,10.595944721939302,6.281130893914526,6,nircam6-59920,6530,3220.3108,1492.0413,8.170000000000018,22.636171858744746,"[22.636171858744746, 22.689137938263855, 22.813546258059993, 23.04532747388099, 23.27441857716068, 23.751257918620286, 24.072644630757367, 24.709720012731374, 25.14502098989143, 25.637855232369066]","[8.170000000000018, 8.140000000000018, 8.200000000000017, 8.110000000000019, 8.230000000000016, 8.08000000000002, 8.260000000000016, 8.05000000000002, 8.290000000000015, 8.020000000000021]",13541.890351705595,,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",90.80074993432311,"[356.0, 410.0, 444.0]",,73.20774,93.15935
539,214.89723136454455,52.84385373103565,1,3.282230067625022,19.110243393650023,27.426499550296736,21.25721748000282,26.14698433531821,20.953009528839875,42.191784810113624,1.2813678861530822,1.9488258737841901,0.0,10.349393943618276,34.279356788987904,26.87593396597852,2.904872313385919,3.36126522398047,2.985181380871745,2.224254163320193,2.314246142052476,4.024124271259366,2.895525499368245,5.112388162694886,5.606411757110934,14556969276806.0,6.576080782493862,9.485764331884292,7.5094944277553966,6,nircam6-61419,7641,2237.8992,972.7799,8.950000000000001,10.519745717747268,"[10.519745717747268, 10.522308924582351, 10.645257505433046, 10.695344409794744, 10.845595343825046, 11.079560834784843, 11.094989228557626, 11.359735081396538, 11.595325998231356, 11.616882061113447]","[8.950000000000001, 8.98, 9.01, 8.920000000000002, 9.04, 8.890000000000002, 9.069999999999999, 9.099999999999998, 8.860000000000003, 9.129999999999997]",8603.660174990038,,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",22.978790857621533,"[356.0, 410.0, 444.0]",,7.299512,17.88066
573,215.1280199150998,52.98495151934323,1,150.97490026052395,158.21380479397726,152.11327875320046,205.8344279093923,558.2881598590324,302.9134732303142,198.4201487074457,7.298832131454489,15.723380693681557,0.0,143.56813542575196,0.0,109.13202029452975,4.120280294984383,6.337532963397215,5.379507325155473,4.539926733267999,4.0201161185043475,7.8670181303463975,6.386645689993126,6.842683433850671,7.067291733021593,23484317098663.598,11.363855426879702,14152223016687.725,10.028870611005201,7,nircam7-65318,-1,1884.4402,4167.34,6.700000000000011,102.95841275032735,"[102.95841275032735, 109.09414000017257, 110.01069806148796, 121.6822492607407, 122.02334041316703, 131.17143614633622, 133.28487225345896, 140.6177135326086, 144.25405996434714, 147.59656933330086]","[6.700000000000011, 6.730000000000011, 6.670000000000011, 6.760000000000011, 6.64000000000001, 6.790000000000012, 6.61000000000001, 6.820000000000012, 6.58000000000001, 6.850000000000012]",14579.434403520085,388.9227047122381,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",194.74500560914228,"[356.0, 410.0, 444.0]",,118.23105,148.25896
581,215.1357098257601,52.981385665943385,1,33.164517071896285,34.224887041884294,43.224850681268855,56.871201126877644,134.82865789967522,60.1578419932491,42.64103497803457,6.068589634507619,-0.06030389913533288,0.0,36.96339730785317,0.0,39.840935550930375,2.5476940686594496,3.458582394288712,2.885321208317902,2.7222051241251,1.9446301448323804,4.500177117662096,3.6374701136683005,4.832008821591587,5.005427178539021,13642959847562.299,6.015670833989253,8247264539610.736,5.258873569297547,7,nircam7-67094,-1,1848.4604,3467.0059,6.670000000000011,89.9262481662492,"[89.9262481662492, 93.11790819607985, 95.15664736707465, 101.86721575622694, 104.52376287072384, 105.63705806212091, 107.15411795218449, 107.87400976225979, 108.3231222554527, 108.90321746907577]","[6.670000000000011, 6.700000000000011, 6.64000000000001, 6.61000000000001, 6.730000000000011, 0.9400000000000006, 1.0300000000000007, 1.0600000000000007, 6.58000000000001, 0.9100000000000006]",15565.646089242795,1792.704088069573,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",45.04738881553513,"[356.0, 410.0, 444.0]",,40.272392,46.265896
597,215.07327281854865,52.920923529430645,2,14.525234982755503,14.45591239642846,13.963196035720689,23.98766990674627,38.56386533523317,27.718056241818267,23.733001457660205,-6.554099501453242,5.449616219702048,0.0,-11.968205735247297,25.21409582712757,10.404361891307605,3.0106147963175625,4.133791843124906,4.245407954982476,2.953124717203126,2.0158754652543447,5.536927529806328,4.914950002382424,7.462903422461204,9.154901647327504,18797588758206.73,9.168151836133857,15.2568121520422,8.020238967711114,7,nircam7-69991,-1,10296.865,2184.1892,6.670000000000011,13.768347697966528,"[13.768347697966528, 14.019795748006871, 14.388390249316986, 14.57431586044258, 14.945535026556072, 15.238412366467827, 15.243333050247907, 15.269688416251057, 15.331686796291157, 15.38423456747634]","[6.670000000000011, 6.64000000000001, 6.700000000000011, 6.61000000000001, 6.58000000000001, 6.55000000000001, 4.719999999999994, 4.749999999999995, 4.689999999999994, 6.520000000000009]",6611.765411530007,1015.0479607436266,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",20.883974997081744,"[356.0, 410.0, 444.0]",,17.152584,21.73567
616,215.08992565728718,52.92206256327759,2,21.04143456296626,36.30216089067572,33.221586074476534,31.622821723524236,46.625866744847166,34.85922433235828,98.52028035167702,5.491789788390525,2.893908648175322,0.0,37.320945728423325,12.711215565532196,30.091172333529233,2.5056952793067806,3.6219180618733167,2.915432459982747,2.4789602346479085,1.959682849967028,5.470720683228605,4.243046450167654,5.06962051531818,5.213195259526797,15179914253545.05,7.943993037593307,12.768138664348061,6.8748046030904595,7,nircam7-72135,-1,9410.388,1356.8734,8.230000000000016,20.185497894599894,"[20.185497894599894, 20.210364888582603, 20.289512706009287, 20.357644049086716, 20.401896937817565, 20.423347671409466, 20.49471691641888, 20.609792159413217, 20.84244923899312, 20.987071219434227]","[8.230000000000016, 8.200000000000017, 8.260000000000016, 8.170000000000018, 8.110000000000019, 8.140000000000018, 8.290000000000015, 8.08000000000002, 8.320000000000014, 8.05000000000002]",19574.730680094523,,Top,s444-nbc-nd,s444,nd,nbc,s444-nd,1B,"[7.5, 9.5]",33.9455157214747,"[356.0, 410.0, 444.0]",,22.938332,33.01893
620,215.09070418311484,52.91780440040651,2,120.01244299709178,137.64829671452333,114.74820369075661,137.91922149530768,231.34900706687318,150.06652942627403,154.99572472479645,12.233148918260408,17.001286732929266,0.0,98.86858120548224,74.73055728430052,105.49061184131038,5.170481675632752,7.889011547620456,6.315493892558358,4.713734158369162,3.674668143823302,10.02717683853853,7.013896619768308,11.342397157215078,13.835635427252948,32484650657889.777,15.71775704471061,29.996156124238876,14.178013554541591,7,nircam7-73004,-1,9762.285,982.1144,6.64000000000001,11.173342950633213,"[11.173342950633213, 12.10891615553274, 12.725283203283764, 15.300707349572253, 16.9882538041236, 17.277457584296346, 18.508552209253637, 19.278859345854517, 19.97854329293686, 20.75288631049143]","[6.64000000000001, 6.670000000000011, 6.61000000000001, 6.58000000000001, 6.700000000000011, 6.55000000000001, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009]",5485.489152056769,101.56255560539785,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",135.89840317479164,"[356.0, 410.0, 444.0]",,84.1642,106.136055
645,214.98438185186927,52.88399304210337,2,22.787541880323836,17.56177364484042,21.07313976025381,19.224529986414726,39.80720147471824,16.026278001084915,21.902753741032786,3.7318056300310722,-2.195167239158381,0.0,9.604556022601425,21.091821260592777,32.79448423835876,3.0684260029919037,4.038714431985146,3.4959246607668897,2.875474430438967,1.8755736949134412,4.867174755075314,3.5911224848975523,4.772799121381239,5.917236805303879,16026101529427.719,8.021731621568323,13.762065551843463,7.87215519041698,8,nircam8-75736,-1,7651.004,4094.4675,6.61000000000001,8.254641295883966,"[8.254641295883966, 8.308036547314762, 8.84025055791499, 9.402106227441829, 9.724505699961693, 9.871858799042165, 10.212154544484088, 10.573524713850652, 11.05277767340493, 11.585398144687625]","[6.61000000000001, 6.64000000000001, 6.58000000000001, 6.55000000000001, 6.670000000000011, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009, 6.400000000000008]",7921.3890960415365,,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",19.762669502325082,"[356.0, 410.0, 444.0]",,18.475807,21.503275
666,214.967870491183,52.86231400479739,2,17.766505633461847,16.19323923849756,12.217969178625351,13.49088614831139,31.5797120640379,14.246642176685944,11.537643741435923,-0.548658363687555,1.9124620104800298,0.0,32.00131451458368,-3.335605743898857,30.0433925824613,1.6552217311865014,2.432020611016595,2.0270423264180475,1.6392450612551406,1.2804397664308997,3.0754035870889864,2.685181946357776,2.6703431688345267,3.5312009399576176,9834800433853.783,4.912057890184889,8.556392713832842,4.441246199047176,8,nircam8-77722,-1,10406.961,3318.1445,6.670000000000011,26.782785245339362,"[26.782785245339362, 27.263151775273187, 29.19650624724664, 29.24287850648864, 31.560393338649714, 33.591786543690546, 34.941331975977036, 35.342663523630236, 35.78204550542073, 36.50362448319071]","[6.670000000000011, 6.64000000000001, 6.61000000000001, 6.700000000000011, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.730000000000011, 6.490000000000009, 6.460000000000009]",9507.440926387942,,Top,s356-nbc-nd,s356,nd,nbc,s356-nd,1B,"[5.5, 7]",14.242147686169671,"[356.0, 410.0, 444.0]",,13.363704,15.752388
680,214.97569996570115,52.86096591504401,2,17.654602105017414,15.609239744680316,17.722969726853673,20.91095285966113,50.72861395185493,21.145925235860876,23.791574514445117,1.1976723706743495,8.59533999858641,0.0,10.666772408579975,15.541192989347964,35.343129543256865,2.190109657290456,3.133619809831321,2.9982479490425926,2.18794091116081,1.6310671393409897,4.243275073838275,2.8687818816176085,3.989830157239614,4.749397608605279,12960201552025.217,7.568298217481849,11.809488542834524,5.7120515547335975,8,nircam8-78882,-1,10162.357,2781.3958,6.64000000000001,29.15101774892757,"[29.15101774892757, 29.84395245659962, 30.67241793698669, 32.36715290640832, 33.77906991121624, 34.04775295892892, 34.74658049689989, 35.34862873874054, 35.946214369878, 36.71230652110936]","[6.64000000000001, 6.670000000000011, 6.61000000000001, 6.58000000000001, 6.55000000000001, 6.700000000000011, 6.520000000000009, 6.490000000000009, 6.460000000000009, 6.430000000000009]",12536.107541546671,504.52227934272486,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",19.472544031086418,"[356.0, 410.0, 444.0]",,15.1563,17.822058
682,214.99886946842767,52.87487687885931,2,53.006289149333526,51.12487230695038,52.548171754949756,50.420667671626084,91.9206334696019,47.25838945489333,52.96997605277851,4.610368556986124,6.823307278017437,0.0,84.74618112099698,30.80935478890495,62.51363690411705,4.505794334161871,7.2563645281766505,5.857844310789657,4.02609329338659,3.323889376807867,10.12844772352802,6.116836561237724,8.470722702509669,9.651566947972734,27338129946755.234,13.429272668605018,23.638307002632832,12.240856494283433,8,nircam8-79265,-1,7803.22,2586.3796,6.64000000000001,7.959291152838443,"[7.959291152838443, 8.318943406660495, 8.753189050934923, 9.288541691135306, 10.312430269878288, 11.069816025111647, 11.309064443034226, 11.552704369935919, 11.972660552626449, 12.39700849542097]","[6.64000000000001, 6.61000000000001, 6.670000000000011, 6.58000000000001, 6.55000000000001, 6.520000000000009, 6.700000000000011, 6.490000000000009, 6.460000000000009, 6.430000000000009]",6205.630691610154,,Top,s356-bc-nd,s356,nd,bc,s356-nd,1B,"[5.5, 7]",51.22139439842193,"[356.0, 410.0, 444.0]",,35.653748,48.52405
